player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0033895,Gerald Everett,27,2,12,75,240,2021,,0.76,63,7.59,0.06,5.24,3.95,0.41,3,6.67,0.00,0.67,0.12,0.14350797266514806,0.07946063086925115,0.16126943005181346,0.27883046369312303,0.15384615384615385,0.17687074829931973,0.17341040462427745,0.14757043134223152,0.14380499783987813,1.0888382687927107,0.09115389377244026,7.85,,,0
00-0033896,Adam Shaheen,23,2,13,78,270,2017,2018,0.86,14,9.07,0.21,6.79,3.50,0.57,0,,,,,0.07608695652173914,0.06431956668923494,0.08765652951699464,0.16558608813399667,0.75,0.14285714285714285,0.18333333333333332,0.4297886108714409,0.23766177739430547,0.6902173913043478,0.09805722684058236,7.12,4.45,-0.38,0
00-0033896,Adam Shaheen,24,2,13,78,270,2018,2019,0.83,6,8.00,0.17,9.83,2.17,0.50,0,,,,,0.046875,0.05858987090367428,0.03494623655913978,0.11718439672293943,0.16666666666666666,0.0625,0.07407407407407407,0.10908440629470673,0.07453505007153076,0.375,0.05296358009997619,4.45,2.63,-0.41,0
00-0033896,Adam Shaheen,25,2,13,78,270,2019,2020,0.69,13,5.69,0.00,3.77,2.92,0.23,0,,,,,0.052845528455284556,0.026805251641137857,0.06291390728476821,0.10071249399583712,0,0.04225352112676056,0.03896103896103896,0.026203966005665724,0.04192634560906516,0.3008130081300813,0.03695669639270507,2.63,3.46,0.32,1
00-0033896,Adam Shaheen,26,2,13,78,270,2020,2021,0.55,22,6.82,0.14,4.32,4.77,0.41,0,,,,,0.04670912951167728,0.02664796633941094,0.07138001359619306,0.09138206733904468,0.14285714285714285,0.05113636363636364,0.06091370558375635,0.09357860096194413,0.06401147582482491,0.3184713375796178,0.03769665086199675,3.46,3.29,-0.05,0
00-0033896,Adam Shaheen,27,2,13,78,270,2021,,0.75,16,6.88,0.00,5.75,2.56,0.31,0,,,,,0.06130268199233716,0.04917156600748263,0.05093167701863354,0.13129127579449185,0,0.054945054945054944,0.049019607843137254,0.03053858967240422,0.04886174347584676,0.421455938697318,0.03900023739274935,3.29,,,0
00-0033953,Jordan Leggett,23,5,6,77,258,2018,,0.56,25,4.56,0.04,6.44,1.96,0.24,0,,,,,0.05787037037037037,0.041666666666666664,0.04096989966555184,0.12013888888888888,0.07692307692307693,0.05084745762711865,0.05343511450381679,0.060452279202279205,0.05056980056980057,0.2638888888888889,0.03595639428362037,2.42,,,0
00-0034011,Dan Arnold,25,,,78,220,2020,2021,0.69,45,9.73,0.09,12.56,3.84,0.53,0,,,,,0.08754863813229571,0.14546858908341914,0.10819262038774234,0.24769782846517888,0.16666666666666666,0.12834224598930483,0.13270142180094788,0.14530277306168649,0.13248443689869838,0.8521400778210116,0.07296519077985315,6.91,7.58,0.10,0
00-0034011,Dan Arnold,26,,,78,220,2021,,0.67,52,7.85,0.00,6.54,3.62,0.38,0,,,,,0.14285714285714285,0.12052463665366892,0.16305290546400694,0.3107054236086494,0,0.16,0.15151515151515152,0.0828258221680877,0.13252131546894033,1.120879120879121,0.0914663577565402,7.58,,,0
00-0025425,Zach Miller,22,2,6,77,255,2007,2008,1.00,44,10.09,0.07,6.48,3.34,0.55,0,,,,,0.10022779043280182,0.0792106725958866,0.129973474801061,0.213710223725912,0.2,0.18604651162790697,0.1875,0.17875133025895706,0.16600212841433132,1.0113895216400912,0.10767770947646355,6.96,9.32,0.34,1
00-0025425,Zach Miller,23,2,6,77,255,2008,2009,0.95,59,13.19,0.02,9.71,3.97,0.54,0,,,,,0.14676616915422885,0.15316760224538895,0.2215909090909091,0.34268333552765445,0.08333333333333333,0.2689075630252101,0.25190839694656486,0.19833199087125788,0.2673311853940126,1.935323383084577,0.15438642989663398,9.32,10.97,0.18,0
00-0025425,Zach Miller,24,2,6,77,255,2009,2010,0.66,100,8.05,0.03,8.36,3.67,0.31,0,,,,,0.21929824561403508,0.18828828828828828,0.295016077170418,0.47957799905168325,0.3333333333333333,0.25,0.2556390977443609,0.3125,0.30000000000000004,1.7653508771929824,0.1959733142720991,10.97,10.57,-0.04,0
00-0025425,Zach Miller,25,2,6,77,255,2010,2011,0.65,92,7.45,0.05,7.27,2.97,0.39,0,,,,,0.2013129102844639,0.1748562467328803,0.1563573883161512,0.44185436281300006,0.29411764705882354,0.24324324324324326,0.24848484848484848,0.2527034873171971,0.22785499147222124,1.49890590809628,0.13098307549914057,10.57,3.72,-0.65,0
00-0025425,Zach Miller,26,2,6,77,255,2011,2012,0.57,44,5.30,0.00,8.09,1.84,0.23,0,,,,,0.10784313725490197,0.09580193756727665,0.06727574750830564,0.23840625593617426,0,0.08064516129032258,0.072992700729927,0.04144432586268232,0.06631092138029171,0.571078431372549,0.05033137426534951,3.72,5.20,0.40,1
00-0025425,Zach Miller,27,2,6,77,255,2012,2013,0.72,53,7.47,0.06,7.36,2.42,0.34,0,,,,,0.1308641975308642,0.09596456692913385,0.1007081038552321,0.27306794983960336,0.1111111111111111,0.11764705882352941,0.11666666666666667,0.11678004535147392,0.12018140589569162,0.9777777777777777,0.07060633948372885,5.20,6.36,0.22,0
00-0025425,Zach Miller,28,2,6,77,255,2013,2014,0.59,56,6.91,0.09,6.77,2.68,0.32,0,,,,,0.1686746987951807,0.11701142327878974,0.13525698827772767,0.3466211868158029,0.21739130434782608,0.140625,0.152317880794702,0.1789570900824098,0.15589656152316,1.1656626506024097,0.09908803928446158,6.36,4.53,-0.29,0
00-0025425,Zach Miller,29,2,6,77,255,2014,,0.86,7,10.86,0.00,7.43,4.14,0.43,0,,,,,0.07954545454545454,0.0811232449297972,0.07901907356948229,0.18421677776201958,0,0.09090909090909091,0.07692307692307693,0.05688622754491018,0.09101796407185629,0.8636363636363636,0.04841235939057383,4.53,,,0
00-0034073,Ross Dwelley,23,,,77,235,2018,2019,1.00,2,7.00,0.00,6.50,0.50,0.00,0,,,,,0.03636363636363636,0.03857566765578635,0.0030211480362537764,0.08540598867008362,0,0,0,0.012867647058823529,0.020588235294117647,0.2545454545454545,0.016178149980966883,1.70,6.02,2.54,1
00-0034073,Ross Dwelley,24,,,77,235,2019,2020,0.68,22,4.14,0.09,5.32,1.82,0.36,0,,,,,0.1073170731707317,0.08046767537826685,0.04895960832313342,0.22534975005871105,0.16666666666666666,0.09876543209876543,0.10752688172043011,0.11233269598470363,0.07973231357552582,0.44390243902439025,0.06435396463205932,6.02,4.95,-0.18,0
00-0034073,Ross Dwelley,25,,,77,235,2020,2021,0.79,24,10.21,0.04,7.58,4.46,0.42,0,,,,,0.0636604774535809,0.07207920792079207,0.07873436350257543,0.15315408251700502,0.06666666666666667,0.07194244604316546,0.07142857142857142,0.07669616519174041,0.08271386430678467,0.649867374005305,0.05318006016330038,4.95,5.03,0.02,0
00-0034073,Ross Dwelley,26,,,77,235,2021,,0.80,5,10.20,0.20,11.80,1.00,0.40,0,,,,,0.05154639175257732,0.06941176470588235,0.01644736842105263,0.13284899939357186,0.25,0.0625,0.08333333333333333,0.1616906474820144,0.10870503597122302,0.5257731958762887,0.0645575032064985,5.03,,,0
00-0034159,Will Dissly,22,4,20,76,265,2018,2019,0.57,14,11.14,0.14,10.07,6.64,0.36,0,,,,,0.11570247933884298,0.14057826520438685,0.2325,0.28601633117177394,0.2857142857142857,0.1388888888888889,0.16279069767441862,0.23069498069498068,0.19768339768339768,1.2892561983471074,0.11106951204293025,8.90,12.32,0.38,1
00-0034159,Will Dissly,23,4,20,76,265,2019,2020,0.85,27,9.70,0.15,9.48,2.59,0.52,1,7.00,0.00,0.00,0.40,0.14285714285714285,0.144878324844369,0.10736196319018405,0.3301883741612095,0.2857142857142857,0.1794871794871795,0.1956521739130435,0.21973507712944332,0.1801475519785379,1.3862433862433863,0.11845606386048152,12.32,4.07,-0.67,0
00-0034159,Will Dissly,24,4,20,76,265,2020,2021,0.83,29,8.66,0.07,4.76,5.83,0.41,0,,,,,0.05742574257425743,0.03102517985611511,0.09982279976373302,0.11095875774627824,0.05263157894736842,0.06030150753768844,0.05907172995780591,0.05854485983834779,0.062092828372935414,0.497029702970297,0.040936377767057934,4.07,4.18,0.03,0
00-0025540,Kevin Boss,23,5,16,78,255,2007,2008,1.00,9,13.11,0.22,9.44,3.67,0.89,0,,,,,0.04891304347826087,0.05356017643352237,0.07990314769975787,0.11621770636420921,0.25,0.13559322033898305,0.14925373134328357,0.176348999129678,0.1321583986074848,0.6413043478260869,0.08020344287949921,3.64,8.95,1.46,1
00-0025540,Kevin Boss,24,5,16,78,255,2008,2009,1.00,33,11.64,0.18,6.82,4.82,0.64,0,,,,,0.09620991253644315,0.07650459027541652,0.173391494002181,0.20551854102499792,0.35294117647058826,0.1721311475409836,0.19424460431654678,0.2587327990322093,0.20220777256918193,1.119533527696793,0.11367966467674331,8.95,8.69,-0.03,0
00-0025540,Kevin Boss,25,5,16,78,255,2009,2010,0.61,69,8.22,0.07,8.25,3.33,0.38,1,16.00,0.00,1.00,0.81,0.13320463320463322,0.125302796740806,0.13023782559456398,0.3000491871995946,0.19230769230769232,0.14207650273224043,0.14832535885167464,0.16733135054751927,0.15234554549141544,1.0945945945945945,0.09898808800291722,8.69,7.74,-0.11,0
00-0025540,Kevin Boss,26,5,16,78,255,2010,2011,0.50,70,7.59,0.07,8.29,3.51,0.31,0,,,,,0.13592233009708737,0.12438344413467725,0.15638906547997458,0.30339025045337287,0.1724137931034483,0.11827956989247312,0.12558139534883722,0.15532952086830837,0.14507895752722444,1.0310679611650486,0.08354080619396434,7.74,6.90,-0.11,0
00-0025540,Kevin Boss,27,5,16,78,255,2011,2012,0.70,40,9.20,0.08,8.25,3.30,0.45,0,,,,,0.10025062656641603,0.08452868852459017,0.10467882632831087,0.21799889066929617,0.25,0.1267605633802817,0.13636363636363635,0.18306248027769012,0.1428999684443042,0.9223057644110275,0.0827867541193409,6.90,7.75,0.12,0
00-0025540,Kevin Boss,28,5,16,78,255,2012,,1.00,3,21.67,0.33,20.00,1.67,1.00,0,,,,,0.04,0.0823045267489712,0.024875621890547265,0.12584362139917696,0.3333333333333333,0.10714285714285714,0.12903225806451613,0.22480620155038758,0.15968992248062014,0.8666666666666667,0.08495012605502575,7.75,,,0
00-0025542,Dante Rosario,23,5,18,75,242,2007,2008,1.00,6,18.00,0.33,12.00,6.00,0.83,0,,,,,0.05714285714285714,0.07929515418502203,0.10714285714285714,0.14915040906230334,0.4,0.1282051282051282,0.1590909090909091,0.2753138075313808,0.20050209205020925,1.0285714285714285,0.1003904071388734,7.20,6.41,-0.11,0
00-0025542,Dante Rosario,24,5,18,75,242,2008,2009,0.95,19,11.00,0.05,9.26,3.16,0.58,0,,,,,0.0979381443298969,0.10114942528735632,0.1171875,0.22782675672473043,0.25,0.16923076923076924,0.17391304347826086,0.19980314960629922,0.16968503937007876,1.077319587628866,0.10418116849969836,6.41,4.95,-0.23,0
00-0025542,Dante Rosario,25,5,18,75,242,2009,2010,0.54,48,6.52,0.04,8.42,2.69,0.40,0,,,,,0.11428571428571428,0.10716180371352785,0.11466666666666667,0.25715801439939373,0.13333333333333333,0.13768115942028986,0.13725490196078433,0.12298188796929352,0.11677102075086963,0.7452380952380953,0.06783078519272556,4.95,3.64,-0.26,0
00-0025542,Dante Rosario,26,5,18,75,242,2010,2011,0.55,58,4.55,0.00,6.07,2.34,0.26,1,-2.00,0.00,0.00,-0.91,0.11983471074380166,0.10100430416068866,0.10526315789473684,0.26055550944425343,0,0.12,0.11194029850746269,0.050094876660341556,0.08015180265654649,0.5454545454545454,0.06662850601030339,3.64,1.70,-0.53,0
00-0025542,Dante Rosario,27,5,18,75,242,2011,2012,0.64,11,10.64,0.00,13.73,2.55,0.36,0,,,,,0.05263157894736842,0.056639159789947484,0.0660377358490566,0.12425869625301061,0,0.08163265306122448,0.06896551724137931,0.05172413793103448,0.08275862068965517,0.5598086124401914,0.03487244517380278,1.70,3.55,1.09,1
00-0025542,Dante Rosario,28,5,18,75,242,2012,2013,0.56,18,5.28,0.17,9.06,2.06,0.33,0,,,,,0.05263157894736842,0.06153265383163458,0.03189655172413793,0.12817349148636029,0.17647058823529413,0.04918032786885246,0.06474820143884892,0.10875365264896455,0.06812349129716683,0.2777777777777778,0.044480641523618594,3.55,0.77,-0.78,0
00-0025542,Dante Rosario,29,5,18,75,242,2013,2014,0.25,4,3.25,0.00,3.50,3.75,0.25,0,,,,,0.03389830508474576,0.013220018885741265,0.04178272980501393,0.06142347273571166,0,0.02,0.017241379310344827,0.0063850687622789785,0.010216110019646367,0.11016949152542373,0.006832630265581367,0.77,2.12,1.75,1
00-0025542,Dante Rosario,30,5,18,75,242,2014,,0.73,22,5.27,0.00,4.59,2.45,0.14,0,,,,,0.04612159329140461,0.02942033207107486,0.03310852237890864,0.0927186555939668,0,0.020134228187919462,0.017241379310344827,0.01912298054731289,0.030596768875700626,0.2431865828092243,0.025031289111389236,2.12,,,0
00-0034159,Will Dissly,25,4,20,76,265,2021,,0.81,26,8.88,0.04,4.31,5.50,0.42,0,,,,,0.07123287671232877,0.03345280764635603,0.1144,0.133611561185578,0.05,0.09016393442622951,0.08450704225352113,0.06792084726867335,0.07867335562987737,0.6328767123287671,0.049294527421925735,4.18,,,0
00-0034169,Marcus Baugh,26,,,76,245,2020,,1.00,1,2.00,0.00,0.00,2.00,0.00,0,,,,,0.030303030303030304,0,0.014925373134328358,0.045454545454545456,0,0,0,0.004484304932735426,0.007174887892376682,0.06060606060606061,0.015806111696522653,1.20,,,0
00-0034192,Nick Keizer,25,,,76,251,2020,,0.67,9,7.00,0.00,9.00,4.44,0.22,0,,,,,0.03345724907063197,0.03611234953187695,0.03714020427112349,0.07907575323144951,0,0.017094017094017096,0.014925373134328358,0.013821851689337429,0.02211496270293989,0.2342007434944238,0.012652630027270717,1.29,,,0
00-0034193,Kevin Rader,25,,,76,250,2020,2021,0.00,1,0.00,0.00,4.00,0.00,0.00,0,,,,,0.022727272727272728,0.009569377990430622,0,0.04174641148325359,0,0,0,0,0,0,0,0.00,1.40,,0
00-0034193,Kevin Rader,26,,,76,250,2021,,0.67,3,2.67,0.00,2.67,1.33,0.00,0,,,,,0.0410958904109589,0.0215633423180593,0.0196078431372549,0.07889450947088579,0,0,0,0.010025062656641603,0.016040100250626566,0.1095890410958904,0.017681232634503663,1.40,,,0
00-0034270,Tyler Conklin,23,5,20,75,254,2018,2019,0.71,7,11.00,0.00,8.43,4.43,0.43,0,,,,,0.04827586206896552,0.06020408163265306,0.059845559845559844,0.12057705840957073,0,0.058823529411764705,0.05263157894736842,0.03997923156801662,0.06396677050882658,0.5310344827586206,0.03762739985778621,3.18,1.97,-0.38,0
00-0034270,Tyler Conklin,24,5,20,75,254,2019,2020,0.80,10,5.80,0.00,6.10,1.80,0.20,0,,,,,0.0641025641025641,0.056638811513463325,0.0288,0.14146489536461682,0,0.03333333333333333,0.029411764705882353,0.024513947590870666,0.039222316145393066,0.3717948717948718,0.03181042828823014,1.97,6.34,2.22,1
00-0034270,Tyler Conklin,25,5,20,75,254,2020,2021,0.73,26,7.46,0.04,4.38,4.85,0.42,0,,,,,0.09386281588447654,0.05981112277019937,0.12401574803149606,0.1886431220428743,0.058823529411764705,0.09821428571428571,0.09302325581395349,0.07569039066008082,0.08581050740907051,0.7003610108303249,0.05774182641038312,6.34,8.14,0.28,0
00-0034270,Tyler Conklin,26,5,20,75,254,2021,,0.70,87,6.82,0.03,5.33,3.75,0.30,0,,,,,0.14403973509933773,0.0957886044591247,0.1683884297520661,0.29269048621630633,0.08823529411764706,0.12871287128712872,0.1228813559322034,0.11074686054196961,0.12425380039656314,0.9817880794701986,0.08632958801498128,8.14,,,0
00-0034319,Deon Yelder,24,,,76,255,2019,2020,0.75,4,12.50,0.00,9.50,8.00,0.50,0,,,,,0.032,0.032230703986429174,0.0636182902584493,0.07378456318914334,0,0.044444444444444446,0.04081632653061224,0.026511134676564158,0.042417815482502653,0.4,0.02597233945847672,2.00,1.77,-0.12,0
00-0034319,Deon Yelder,25,,,76,255,2020,2021,0.64,11,3.27,0.00,5.18,2.73,0.18,0,,,,,0.044,0.02787286063569682,0.03,0.08829828850855746,0,0.021052631578947368,0.017857142857142856,0.009503695881731784,0.015205913410770856,0.144,0.015988898274405694,1.77,1.00,-0.44,0
00-0034319,Deon Yelder,26,,,76,255,2021,,1.00,1,0.00,0.00,-2.00,2.00,0.00,0,,,,,0.02564102564102564,-0.006944444444444444,0.020833333333333332,0.03290598290598291,0,0,0,0,0,0,0.008632596685082873,1.00,,,0
00-0026123,Evan Moore,24,,,78,250,2009,2010,0.52,23,6.87,0.00,9.43,2.83,0.35,0,,,,,0.20909090909090908,0.21963562753036436,0.19230769230769232,0.4893448656606551,0,0.2222222222222222,0.2,0.12460567823343849,0.1993690851735016,1.4363636363636363,0.08417610367589172,5.56,5.80,0.04,0
00-0026123,Evan Moore,25,,,78,250,2010,2011,0.62,26,12.38,0.04,15.04,3.42,0.42,0,,,,,0.0912280701754386,0.16278101582014987,0.09053916581892167,0.26706691791927784,0.14285714285714285,0.1111111111111111,0.11320754716981132,0.15031147196752292,0.15478406943375098,1.1298245614035087,0.07903821694627823,5.80,6.95,0.20,0
00-0026123,Evan Moore,26,,,78,250,2011,2012,0.72,47,6.89,0.09,8.36,1.66,0.40,0,,,,,0.09631147540983606,0.10775980257746093,0.07078039927404718,0.23067505517672282,0.2857142857142857,0.1292517006802721,0.14285714285714285,0.20382816280445185,0.15469648905855155,0.6639344262295082,0.10311630241365151,6.95,0.27,-0.96,0
00-0026123,Evan Moore,27,,,78,250,2012,,0.13,8,0.75,0.00,14.25,0.50,0.13,0,,,,,0.04597701149425287,0.07054455445544554,0.00881057268722467,0.12540116080573574,0,0.01694915254237288,0.014925373134328358,0.0024834437086092716,0.003973509933774834,0.034482758620689655,0.0034971148802238152,0.27,,,0
00-0034351,Dallas Goedert,23,2,17,77,256,2018,2019,0.75,44,7.59,0.09,7.45,3.86,0.34,0,,,,,0.08678500986193294,0.08735019973368842,0.09249183895538629,0.20005767457985013,0.15384615384615385,0.0797872340425532,0.08878504672897196,0.12052621008234585,0.10053424382406105,0.6587771203155819,0.06817496229260936,6.03,9.04,0.50,1
00-0034351,Dallas Goedert,24,2,17,77,256,2019,2020,0.67,87,6.98,0.06,5.75,3.84,0.38,0,,,,,0.15398230088495576,0.11148272017837235,0.19195402298850575,0.3201596274701315,0.19230769230769232,0.16176470588235295,0.16521739130434782,0.17585447640594698,0.1659825468648998,1.0743362831858407,0.10283415771220647,9.04,10.58,0.17,0
00-0034351,Dallas Goedert,25,2,17,77,256,2020,2021,0.71,65,8.06,0.05,8.55,3.17,0.43,0,,,,,0.15550239234449761,0.15162257976547586,0.1854185418541854,0.3545516523291271,0.2,0.22764227642276422,0.2246376811594203,0.20202492211838008,0.2032398753894081,1.2535885167464116,0.12725205527374497,10.58,10.31,-0.03,0
00-0034351,Dallas Goedert,26,2,17,77,256,2021,,0.74,76,10.92,0.05,8.46,5.08,0.55,0,,,,,0.17511520737327188,0.17257112184648415,0.24200626959247648,0.4007297085370951,0.23529411764705882,0.2781456953642384,0.27380952380952384,0.24409434706240815,0.24937448471161777,1.912442396313364,0.13022066483568517,10.31,,,0
00-0034364,Jordan Akins,26,3,34,76,243,2018,2019,0.68,25,9.00,0.00,6.88,4.92,0.44,0,,,,,0.0576036866359447,0.04690482683392419,0.08210947930574099,0.12392939142105641,0,0.06285714285714286,0.05699481865284974,0.032207271686229604,0.05153163469796737,0.5184331797235023,0.034095224942167594,2.82,5.61,0.99,1
00-0034364,Jordan Akins,27,3,34,76,243,2019,2020,0.65,55,7.60,0.04,7.15,4.47,0.38,0,,,,,0.10299625468164794,0.0828764234500211,0.13606194690265486,0.22079552078248876,0.07407407407407407,0.10344827586206896,0.1,0.08822488910659373,0.09671537812610553,0.7827715355805244,0.061442881383764844,5.61,6.44,0.15,0
00-0034364,Jordan Akins,28,3,34,76,243,2020,2021,0.76,49,8.22,0.02,7.53,3.51,0.41,1,4.00,0.00,1.00,0.75,0.11290322580645161,0.0942769545222279,0.10770194113963683,0.24477640232745973,0.041666666666666664,0.11494252873563218,0.10606060606060606,0.07330729166666666,0.09229166666666667,0.9285714285714286,0.06828750917842866,6.44,3.48,-0.46,0
00-0034364,Jordan Akins,29,3,34,76,243,2021,,0.73,33,6.48,0.00,6.27,2.45,0.33,1,3.00,0.00,1.00,0.50,0.08168316831683169,0.0696969696969697,0.060044477390659746,0.17828232823282328,0,0.08661417322834646,0.07746478873239436,0.03811898824367652,0.06099038118988244,0.5297029702970297,0.04523365297001779,3.48,,,0
00-0034365,Ian Thomas,22,4,1,76,260,2018,2019,0.73,49,6.80,0.04,6.18,3.22,0.41,0,,,,,0.13535911602209943,0.11026200873362445,0.13036303630363036,0.29124828102004874,0.13333333333333333,0.15151515151515152,0.14965986394557823,0.1339665858259229,0.1343465373214767,0.919889502762431,0.08985808391175562,8.13,3.96,-0.51,0
00-0034365,Ian Thomas,23,4,1,76,260,2019,2020,0.53,30,4.53,0.03,7.13,2.43,0.33,0,,,,,0.078125,0.07079060535891499,0.05641421947449768,0.173819984287132,0.14285714285714285,0.07633587786259542,0.07971014492753623,0.10022992678647062,0.07465359714406729,0.3541666666666667,0.048380082626657966,3.96,3.12,-0.21,0
00-0034365,Ian Thomas,24,4,1,76,260,2020,2021,0.65,31,4.68,0.03,6.32,2.52,0.35,0,,,,,0.0696629213483146,0.05968331303288672,0.04607206142941524,0.1522410324487813,0.07142857142857142,0.0728476821192053,0.07272727272727272,0.05763747894077498,0.04936282344809711,0.3258426966292135,0.03659263810332677,3.12,2.63,-0.16,0
00-0034365,Ian Thomas,25,4,1,76,260,2021,,0.60,30,6.27,0.00,6.10,3.07,0.20,0,,,,,0.06134969325153374,0.0488130168044812,0.06336088154269973,0.13107495332088556,0,0.04316546762589928,0.04,0.03269565217391304,0.05231304347826087,0.38445807770961143,0.03815844048112817,2.63,,,0
00-0034383,Dalton Schultz,22,4,37,77,260,2018,2019,0.71,17,6.82,0.00,4.12,3.88,0.35,0,,,,,0.06367041198501873,0.03391472868217054,0.06340057636887608,0.12263740092326453,0,0.06060606060606061,0.05405405405405406,0.02724283701268201,0.04358853922029122,0.4344569288389513,0.03340599609319707,2.95,0.80,-0.73,0
00-0034383,Dalton Schultz,23,4,37,77,260,2019,2020,0.50,2,3.00,0.00,10.00,0.50,0.00,0,,,,,0.023809523809523808,0.024875621890547265,0.0055248618784530384,0.05561478322672353,,0,0,,,0.07142857142857142,0.010170353419781338,0.80,9.16,10.45,1
