player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0031731,Corey Grant,26,8,32,69,203,2017,2018,0.75,4,10.25,0.00,0.25,8.75,0.50,30,8.27,0.07,0.33,0.02,0.00,0.03510531594784353,0.02338181941477639,0,0.020833333333333332,0.018518518518518517,0.010846560846560847,0.017354497354497355,0.15708812260536398,0.061252964978373105,4.88,3.94,-0.19,0
00-0031731,Corey Grant,27,8,32,69,203,2018,,0.75,12,5.58,0.00,0.00,6.67,0.42,13,3.08,0.00,0.08,0.06,0.00,0.10217113665389528,0.08530805687203791,0,0.06493506493506493,0.058823529411764705,0.021967213114754098,0.035147540983606555,0.3175355450236967,0.04218415417558887,3.94,,,0
00-0031743,Akeem Hunt,22,8,32,70,185,2015,2016,0.60,10,3.90,0.00,0.50,4.90,0.20,17,5.65,0.00,0.35,0.04,0.00,0.08765652951699464,0.06878993610223642,0,0.02631578947368421,0.022727272727272728,0.0126953125,0.0203125,0.17410714285714285,0.034352758790782895,2.44,2.80,0.15,0
00-0031743,Akeem Hunt,23,8,32,70,185,2016,2017,0.75,4,7.25,0.00,-2.50,9.25,0.25,20,5.45,0.00,0.20,0.02,-0.01,0.07789473684210527,0.02494835531542984,0,0.015873015873015872,0.015151515151515152,0.011894995898277276,0.01903199343724364,0.14285714285714285,0.040437105858566406,2.80,1.88,-0.33,0
00-0031743,Akeem Hunt,24,8,32,70,185,2017,,0.57,7,4.43,0.00,-1.14,6.43,0.14,8,2.88,0.00,0.13,0.03,0.00,0.049944506104328525,0.03839668758977663,0,0.01098901098901099,0.009900990099009901,0.007908163265306122,0.012653061224489795,0.1225296442687747,0.015346938775510204,1.88,,,0
00-0031768,Terrence Magee,22,8,32,69,220,2015,2016,1.00,1,2.00,0.00,1.00,1.00,0.00,2,2.50,0.00,0.00,0.02,0.00,0.009259259259259259,0.0351937984496124,0,0,0,0.0035587188612099642,0.0056939501779359435,0.044444444444444446,0.019178700361010832,1.70,1.20,-0.29,0
00-0031768,Terrence Magee,23,8,32,69,220,2016,,0,0,0,0,0,0,0,3,4.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.011340011340011343,1.20,,,0
00-0031793,Terrell Watson,23,8,32,73,240,2016,2017,1.00,1,5.00,0.00,5.00,0.00,0.00,9,3.11,0.11,0.22,0.02,0.02,0,0.04750201746020101,0,0,0,0.01020408163265306,0.016326530612244896,0.11627906976744186,0.1043566362715299,10.30,0.16,-0.98,0
00-0031793,Terrell Watson,24,8,32,73,240,2017,,0,0,0,0,0,0,0,5,1.60,0.00,0.60,0.00,0.00,0,0,0,0,0,0,0,0,0.001895465099748851,0.16,,,0
00-0031806,Malcolm Brown,27,8,32,71,222,2020,2021,0.70,33,4.91,0.00,-0.15,5.39,0.27,101,4.15,0.05,0.28,0.06,0.00,0.07928730512249443,0.08288230305274169,0,0.043689320388349516,0.03982300884955752,0.019364092756394932,0.030982548410231892,0.2745762711864407,0.0751884880980276,6.82,3.75,-0.45,0
00-0031806,Malcolm Brown,28,8,32,71,222,2021,,0.60,5,2.00,0.00,-0.40,1.60,0.00,33,3.79,0.03,0.18,0.02,0.00,0.014466546112115732,0.03058506881013275,0,0,0,0.003465003465003465,0.005544005544005544,0.04201680672268908,0.04401236258362349,3.75,,,0
00-0031897,Thomas Rawls,22,8,32,69,215,2015,2016,0.82,11,6.91,0.09,-0.91,6.91,0.18,147,5.65,0.03,0.25,0.03,0.00,0.05198358413132695,0.04364469852022586,0.041666666666666664,0.014598540145985401,0.018633540372670808,0.033123113410952996,0.0279969814575248,0.21348314606741572,0.11159894348335636,10.63,6.86,-0.35,0
00-0031897,Thomas Rawls,23,8,32,69,215,2016,2017,0.76,17,5.65,0.00,0.65,4.82,0.24,109,3.20,0.03,0.19,0.05,0.00,0.08393039918116683,0.08024972321318735,0,0.034782608695652174,0.03125,0.020134228187919462,0.03221476510067114,0.2909090909090909,0.09668826678277796,6.86,3.57,-0.48,0
00-0031897,Thomas Rawls,24,8,32,69,215,2017,,0.69,13,7.23,0.00,2.15,6.08,0.31,58,2.71,0.00,0.10,0.04,0.01,0.08298319327731092,0.06946466740594315,0,0.037383177570093455,0.031496062992125984,0.020814880425155006,0.03330380868024801,0.2984126984126984,0.04057025858800334,3.57,,,0
00-0031900,Rod Smith,23,8,32,75,236,2015,,0.50,2,3.00,0.00,0.50,2.50,0.50,2,2.50,0.00,0.50,0.02,0.00,0.019011406844106463,0.03482674628742044,0,0.043478260869565216,0.04,0.005893909626719057,0.009430255402750491,0.06741573033707865,0.011585567692816948,2.10,,,0
00-0031900,Rod Smith,25,8,32,75,236,2017,2018,0.83,23,8.78,0.04,2.04,7.65,0.39,55,4.22,0.07,0.27,0.07,0.02,0.20584795321637428,0.12495261543271391,0.07692307692307693,0.09,0.08849557522123894,0.08768181136602189,0.09413705203178888,0.6412698412698413,0.11730652041438147,10.27,2.59,-0.75,0
00-0031900,Rod Smith,26,8,32,75,236,2018,,0.75,12,5.00,0.00,-0.42,4.75,0.08,44,2.89,0.02,0.23,0.03,0.00,0.03413173652694611,0.04032316720568675,0,0.00625,0.00558659217877095,0.009135200974421437,0.0146163215590743,0.13856812933025403,0.02916839772884642,2.59,,,0
00-0031939,Matt Jones,23,3,31,74,239,2015,2016,0.76,25,12.16,0.04,1.72,10.64,0.40,144,3.40,0.02,0.21,0.06,0.01,0.16677115987460814,0.09533210086305732,0.047619047619047616,0.06097560975609756,0.05945945945945946,0.06813731616881223,0.08044827729867102,0.6924829157175398,0.09803249468705011,8.80,10.76,0.22,0
00-0031939,Matt Jones,24,3,31,74,239,2016,2017,1.00,8,9.13,0.00,2.00,7.13,0.50,99,4.65,0.03,0.28,0.03,0.01,0.06566820276497695,0.05096287336256546,0,0.043478260869565216,0.0392156862745098,0.018006906758756783,0.028811050814010853,0.2744360902255639,0.1142675043248657,10.76,0.70,-0.93,0
00-0031939,Matt Jones,25,3,31,74,239,2017,,0,0,0,0,0,0,0,5,2.80,0.00,0.20,0.00,0.00,0,0,0,0,0,0,0,0,0.009444144630329197,0.70,,,0
00-0031959,Marcus Murphy,24,7,13,69,195,2015,,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.029299736302373276,6.00,,,0
00-0031959,Marcus Murphy,26,7,13,69,195,2017,2018,1.00,2,3.50,0.00,-1.50,5.00,0.50,7,5.86,0.00,0.29,0.07,-0.01,0.10989010989010989,0.09934640522875816,0,0.1,0.09090909090909091,0.01715686274509804,0.027450980392156866,0.25925925925925924,0.0892857142857143,6.80,4.29,-0.37,0
00-0031959,Marcus Murphy,27,7,13,69,195,2018,,0.58,19,1.37,0.00,1.37,1.95,0.11,52,4.81,0.00,0.13,0.07,0.01,0.04849279161205767,0.10542362839198957,0,0.025,0.022727272727272728,0.007262569832402235,0.011620111731843576,0.0896551724137931,0.061299031284738764,4.29,,,0
00-0032048,Mack Brown,25,8,32,71,213,2016,2017,1.00,1,-2.00,0.00,-3.00,1.00,0.00,8,10.25,0.13,0.13,0.03,-0.01,0.009345794392523364,0.04484734710008892,0,0,0,-0.003703703703703704,-0.0059259259259259265,-0.06896551724137931,0.13562386980108498,15.00,2.50,-0.83,0
00-0032048,Mack Brown,26,8,32,71,213,2017,,1.00,1,11.00,0.00,2.00,9.00,1.00,8,3.63,0.00,0.13,0.01,0.00,0.018867924528301886,0.025881509483151925,0,0.03225806451612903,0.027777777777777776,0.007913669064748202,0.012661870503597123,0.16417910447761194,0.022904260192395786,2.50,,,0
00-0032058,Tevin Coleman,22,3,9,73,210,2015,2016,0.18,11,1.27,0.00,3.91,1.00,0.00,87,4.51,0.01,0.16,0.02,0.01,0.00815418828762046,0.042601143995629684,0,0,0,0.0020461853259280912,0.003273896521484946,0.028455284552845527,0.04081085223789086,3.55,11.94,2.36,1
00-0032058,Tevin Coleman,23,3,9,73,210,2016,2017,0.78,40,10.53,0.08,2.60,8.98,0.40,118,4.41,0.07,0.20,0.09,0.03,0.1864935064935065,0.16083221807758383,0.1,0.08163265306122448,0.084070796460177,0.10183452351637529,0.10293523762620045,0.967816091954023,0.1333621784582746,11.94,9.86,-0.17,0
00-0032058,Tevin Coleman,24,3,9,73,210,2017,2018,0.69,39,7.67,0.08,4.49,5.59,0.33,156,4.03,0.03,0.17,0.08,0.04,0.1235127478753541,0.14868807486912716,0.15,0.06842105263157895,0.0761904761904762,0.11300203355363497,0.09080325368581596,0.5991983967935872,0.13169881259031224,9.86,12.10,0.23,0
00-0032058,Tevin Coleman,25,3,9,73,210,2018,2019,0.73,44,6.27,0.11,0.48,6.25,0.34,167,4.79,0.02,0.22,0.07,0.00,0.1282051282051282,0.11015706162216024,0.1388888888888889,0.06276150627615062,0.07272727272727272,0.09732886553961519,0.07239285153005097,0.4473257698541329,0.11536444677503933,12.10,7.96,-0.34,0
00-0032058,Tevin Coleman,26,3,9,73,210,2019,2020,0.70,30,6.00,0.03,-1.03,6.80,0.30,137,3.97,0.04,0.19,0.07,-0.01,0.10845295055821372,0.09789602641951635,0.041666666666666664,0.05389221556886228,0.05235602094240838,0.04699612403100775,0.05019379844961241,0.42857142857142855,0.10501008220877928,7.96,2.12,-0.73,0
00-0032058,Tevin Coleman,27,3,9,73,210,2020,2021,0.80,5,6.80,0.00,2.60,4.20,0.40,28,1.89,0.00,0.11,0.02,0.01,0.027559055118110236,0.04406738024214775,0,0.024390243902439025,0.020618556701030927,0.010625,0.017,0.16585365853658537,0.020991735537190085,2.12,4.68,1.21,1
00-0032058,Tevin Coleman,28,3,9,73,210,2021,,0.69,16,3.06,0.00,-1.13,5.19,0.13,84,4.24,0.00,0.23,0.05,-0.01,0.07642725598526703,0.06318422318422319,0,0.019801980198019802,0.017857142857142856,0.010764499121265378,0.017223198594024606,0.14,0.06547664454446055,4.68,,,0
00-0032063,Mike Davis,27,4,27,69,217,2020,2021,0.84,70,5.33,0.03,-0.50,5.97,0.24,165,3.89,0.04,0.23,0.15,-0.01,0.2261904761904762,0.21081591043171927,0.13333333333333333,0.1,0.10270270270270271,0.11863100213615677,0.10980960341785084,0.778705636743215,0.171289691097913,14.75,8.13,-0.45,0
00-0032063,Mike Davis,28,4,27,69,217,2021,,0.76,58,4.47,0.02,-0.90,5.28,0.21,138,3.64,0.02,0.15,0.10,-0.01,0.1766743648960739,0.14178900346596351,0.05,0.061224489795918366,0.06018518518518518,0.057480561825934286,0.06196889892149486,0.45200698080279234,0.10661276884623692,8.13,,,0
00-0032068,Malcolm Johnson,24,6,19,73,231,2016,,0.71,7,6.29,0.00,-0.14,7.57,0.29,1,2.00,0.00,0.00,0.04,0.00,0.10231660231660232,0.05970225730508239,0,0.03571428571428571,0.03389830508474576,0.019590382902938557,0.031344612644701696,0.25287356321839083,0.020206317132829946,7.60,,,0
00-0032104,Ameer Abdullah,22,2,22,69,203,2015,2016,0.66,38,4.82,0.03,-0.05,5.34,0.29,143,4.17,0.01,0.19,0.06,0.00,0.0813627254509018,0.0898026517333072,0.030303030303030304,0.046610169491525424,0.04460966542750929,0.03565341970002513,0.03886365333822202,0.28955696202531644,0.07767273886026874,7.31,13.40,0.83,0
00-0032104,Ameer Abdullah,23,2,22,69,203,2016,2017,1.00,5,11.40,0.20,0.60,10.80,0.80,18,5.61,0.00,0.33,0.06,0.01,0.15517241379310345,0.09912519053615217,0.25,0.12903225806451613,0.14285714285714285,0.1725,0.126,0.7215189873417721,0.12623645784267545,13.40,8.89,-0.34,0
00-0032104,Ameer Abdullah,24,2,22,69,203,2017,2018,0.71,35,4.63,0.03,1.51,4.17,0.37,165,3.35,0.02,0.15,0.07,0.01,0.08183856502242152,0.11738741782883824,0.037037037037037035,0.07222222222222222,0.06763285024154589,0.039986846109295086,0.04175673155264992,0.32926829268292684,0.10014329184846485,8.89,5.90,-0.34,0
00-0032104,Ameer Abdullah,25,2,22,69,203,2018,2019,0.75,4,7.00,0.00,4.25,7.00,0.25,1,1.00,0.00,0.00,0.03,0.02,0.05273069679849341,0.053747053201656576,0,0.016666666666666666,0.014492753623188406,0.01237842617152962,0.019805481874447393,0.1917808219178082,0.015057166190281747,5.90,4.59,-0.22,0
00-0032104,Ameer Abdullah,26,2,22,69,203,2019,2020,0.71,21,4.19,0.05,0.43,3.76,0.24,23,5.00,0.00,0.17,0.07,0.00,0.07123534715960325,0.10583022503723391,0.07142857142857142,0.049019607843137254,0.05172413793103448,0.055037957211870256,0.04520358868184955,0.28664495114006516,0.04796302318019232,4.59,7.50,0.63,0
00-0032104,Ameer Abdullah,27,2,22,69,203,2020,2021,0.89,9,6.44,0.22,-0.56,7.00,0.44,8,5.25,0.00,0.50,0.04,0.00,0.07015590200445435,0.059688322260826585,0.125,0.043010752688172046,0.05504587155963303,0.07871017328116266,0.05093627724986026,0.2672811059907834,0.044159208666980684,7.50,6.88,-0.08,0
00-0032104,Ameer Abdullah,28,2,22,69,203,2021,,0.72,53,5.45,0.02,0.81,5.55,0.25,51,3.25,0.00,0.16,0.10,0.01,0.18584070796460178,0.16029668860551213,0.058823529411764705,0.08280254777070063,0.08045977011494253,0.07370974140729253,0.08264146860460922,0.5473484848484849,0.07806503384271858,6.88,,,0
00-0032130,Jalston Fowler,25,4,9,71,261,2015,2016,0.83,6,7.33,0.17,0.83,7.00,0.50,7,1.86,0.14,0.71,0.03,0.00,0.06259314456035768,0.039553500670150725,0.1,0.036585365853658534,0.043478260869565216,0.06318154583582984,0.04109047333732775,0.18487394957983194,0.04105921933219984,5.68,2.70,-0.52,0
00-0032130,Jalston Fowler,26,4,9,71,261,2016,2017,0.50,2,7.00,0.00,3.50,7.50,0.50,1,3.00,0.00,0.00,0.02,0.01,0.07042253521126761,0.04115737125477786,0,0.045454545454545456,0.045454545454545456,0,0,0.16091954022988506,0.014923723192571303,2.70,3.20,0.19,0
00-0032130,Jalston Fowler,27,4,9,71,261,2017,,0.00,1,0.00,0.00,9.00,0.00,0.00,2,2.00,0.50,0.50,0.01,0.01,0,0.022563106796116505,0,0,0,0,0,0,0.026600166251039063,3.20,,,0
00-0032133,David Cobb,22,5,2,71,229,2015,,0.50,2,-1.00,0.00,-2.00,1.50,0.00,52,2.81,0.02,0.12,0.01,0.00,0.004885993485342019,0.010501775306491592,0,0,0,-0.0005963029218843172,-0.0009540846750149076,-0.007905138339920948,0.037971539089392804,3.06,,,0
00-0032144,Melvin Gordon,22,1,15,73,215,2015,2016,0.89,37,5.19,0.00,-1.41,6.92,0.22,184,3.48,0.00,0.18,0.06,-0.01,0.11020232458028412,0.08529720797823138,0,0.03827751196172249,0.03389830508474576,0.022068965517241378,0.03531034482758621,0.3293310463121784,0.07890135509252513,7.74,19.28,1.49,1
00-0032144,Melvin Gordon,23,1,15,73,215,2016,2017,0.72,57,7.35,0.04,0.53,7.21,0.37,254,3.93,0.04,0.24,0.12,0.01,0.2526121696373694,0.18950806109758636,0.07407407407407407,0.12280701754385964,0.11616161616161616,0.09540984283252324,0.10821130408759275,0.8991416309012875,0.21043615538350435,19.28,18.01,-0.07,1
00-0032144,Melvin Gordon,24,1,15,73,215,2017,2018,0.70,83,5.73,0.05,-0.25,5.96,0.27,284,3.89,0.03,0.20,0.14,0.00,0.2302325581395349,0.21003595599158875,0.14285714285714285,0.1,0.10483870967741936,0.12372477006623347,0.11224534639168786,0.8164665523156089,0.1948412054320186,18.01,19.68,0.09,1
00-0032144,Melvin Gordon,25,1,15,73,215,2018,2019,0.76,66,7.42,0.06,-0.33,8.14,0.32,175,5.06,0.06,0.27,0.17,-0.01,0.32763880414887125,0.25249924512886096,0.16,0.1346153846153846,0.13812154696132597,0.15709251101321586,0.1553480176211454,1.279373368146214,0.23778287963266648,19.68,15.07,-0.23,0
00-0032144,Melvin Gordon,26,1,15,73,215,2019,2020,0.76,55,5.38,0.02,-0.89,5.84,0.20,162,3.78,0.05,0.24,0.12,-0.01,0.20037453183520598,0.17288557213930347,0.058823529411764705,0.06875,0.06779661016949153,0.07310825127216519,0.0816790843884055,0.6577777777777778,0.17152398299939287,15.07,13.23,-0.12,0
00-0032144,Melvin Gordon,27,1,15,73,215,2020,2021,0.73,44,3.59,0.02,0.09,3.80,0.16,215,4.59,0.04,0.21,0.08,0.00,0.10583016476552598,0.12475129508436317,0.047619047619047616,0.04142011834319527,0.042105263157894736,0.04648460991744574,0.04580394729648461,0.29699248120300753,0.163015792154865,13.23,12.19,-0.08,0
00-0032144,Melvin Gordon,28,1,15,73,215,2021,,0.74,38,5.61,0.05,0.32,4.89,0.24,203,4.52,0.04,0.24,0.08,0.00,0.11907810499359796,0.11600865355243392,0.10526315789473684,0.05325443786982249,0.05851063829787234,0.0822231321565932,0.06839911671370702,0.4251497005988024,0.15183352010957538,12.19,,,0
00-0032152,Karlos Williams,22,5,19,73,230,2015,,0.79,14,6.86,0.14,4.79,3.14,0.21,93,5.56,0.08,0.27,0.05,0.02,0.04756756756756757,0.0860981159086842,0.13333333333333333,0.02857142857142857,0.041666666666666664,0.0862825228170549,0.05805203650728784,0.3137254901960784,0.13216655324940454,11.30,,,0
00-0032187,David Johnson,24,3,22,73,224,2015,2016,0.63,57,8.02,0.07,4.72,6.09,0.37,125,4.65,0.06,0.27,0.10,0.04,0.1947250280583614,0.1875066974574229,0.11428571428571428,0.08860759493670886,0.09191176470588236,0.1049962602842184,0.09942258788332087,0.8131672597864769,0.13434492968171724,13.61,25.49,0.87,1
00-0032187,David Johnson,25,3,22,73,224,2016,2017,0.67,120,7.33,0.03,4.41,5.51,0.35,293,4.23,0.05,0.25,0.19,0.09,0.3783629078420149,0.3468518263459308,0.14285714285714285,0.18340611353711792,0.17898832684824903,0.17075060532687653,0.18748668280871672,1.3606811145510835,0.26763798648027826,25.49,13.00,-0.49,0
00-0032187,David Johnson,26,3,22,73,224,2017,2018,0.67,9,7.44,0.00,3.78,5.11,0.33,11,2.09,0.00,0.00,0.19,0.08,0.3865546218487395,0.34156042128603104,0,0.2,0.1875,0.125,0.2,1.3958333333333333,0.16878732796676188,13.00,15.41,0.19,0
00-0032187,David Johnson,27,3,22,73,224,2018,2019,0.66,76,5.87,0.04,0.83,5.07,0.29,258,3.64,0.03,0.20,0.15,0.02,0.30628480509148764,0.2429695294234123,0.2,0.16058394160583941,0.16447368421052633,0.17732316227461858,0.16371705963938973,0.901010101010101,0.2513863969988583,15.41,11.79,-0.23,0
00-0032187,David Johnson,28,3,22,73,224,2019,2020,0.77,47,7.87,0.09,3.85,4.81,0.36,94,3.67,0.02,0.21,0.11,0.06,0.1661764705882353,0.21193629049793436,0.2857142857142857,0.1223021582733813,0.13725490196078433,0.20751984820492336,0.16060318569930596,0.8809523809523809,0.13558315127821852,11.79,14.96,0.27,1
00-0032187,David Johnson,29,3,22,73,224,2020,2021,0.72,46,6.83,0.04,3.65,5.11,0.35,147,4.70,0.04,0.26,0.11,0.04,0.15856950067476383,0.19762681478869099,0.08,0.09248554913294797,0.09090909090909091,0.08132666491181889,0.08212266385891023,0.7405660377358491,0.14749868524848803,14.96,6.25,-0.58,0
00-0032187,David Johnson,30,3,22,73,224,2021,,0.76,42,5.36,0.02,2.07,4.55,0.26,67,3.40,0.00,0.10,0.10,0.03,0.154281098546042,0.175130245920794,0.058823529411764705,0.09166666666666666,0.08759124087591241,0.06976327116212339,0.07632711621233859,0.5474452554744526,0.08645992853496681,6.25,,,0
00-0032200,Ty Montgomery,27,3,30,72,216,2020,2021,0.50,6,4.50,0.00,1.67,5.50,0.17,19,5.32,0.00,0.21,0.05,0.01,0.058823529411764705,0.07949980195778872,0,0.019230769230769232,0.017241379310344827,0.013106796116504855,0.02097087378640777,0.20930232558139536,0.03820116054158607,5.27,4.98,-0.06,0
00-0032200,Ty Montgomery,28,3,30,72,216,2021,,0.62,26,3.65,0.00,1.77,3.35,0.19,15,2.93,0.00,0.13,0.08,0.02,0.07795698924731183,0.13386798054002322,0,0.049019607843137254,0.041666666666666664,0.021357913669064747,0.0341726618705036,0.2887537993920973,0.036594619734168846,4.98,,,0
00-0032209,T.J. Yeldon,22,2,4,73,223,2015,2016,0.78,46,6.07,0.02,0.17,6.48,0.30,182,4.07,0.01,0.14,0.10,0.00,0.22558667676003027,0.15520850178552653,0.037037037037037035,0.08917197452229299,0.08152173913043478,0.06220783890686803,0.07731032002876663,0.621380846325167,0.14252802106379478,12.99,9.18,-0.29,0
00-0032209,T.J. Yeldon,23,2,4,73,223,2016,2017,0.74,68,4.59,0.01,0.18,5.09,0.24,130,3.58,0.01,0.16,0.12,0.00,0.2050978067575578,0.17574960756434907,0.043478260869565216,0.08333333333333333,0.07906976744186046,0.06478548805067665,0.07756982435934351,0.5315161839863713,0.11174589778131237,9.18,7.97,-0.13,0
00-0032209,T.J. Yeldon,24,2,4,73,223,2017,2018,0.73,41,5.46,0.00,1.41,4.59,0.34,49,5.16,0.04,0.14,0.12,0.02,0.1390532544378698,0.18930035735353623,0,0.1044776119402985,0.09523809523809523,0.04229607250755287,0.06767371601208459,0.6309859154929578,0.09654124744061117,7.97,12.36,0.55,1
00-0032209,T.J. Yeldon,25,2,4,73,223,2018,2019,0.71,78,6.24,0.05,0.73,5.77,0.27,104,3.98,0.01,0.15,0.16,0.02,0.2640845070422535,0.2553352985977772,0.26666666666666666,0.13815789473684212,0.1497005988023952,0.20992974729998953,0.17588759567998324,1.006198347107438,0.1666409950325388,12.36,9.90,-0.20,0
00-0032209,T.J. Yeldon,26,2,4,73,223,2019,2020,0.87,15,8.27,0.00,0.80,7.93,0.40,17,3.71,0.00,0.29,0.10,0.01,0.24740124740124741,0.1556696278913845,0,0.1276595744680851,0.12,0.06332992849846783,0.10132788559754853,0.8157894736842105,0.09858593905596497,9.90,4.05,-0.59,0
00-0032209,T.J. Yeldon,27,2,4,73,223,2020,,0.25,4,5.50,0.25,3.50,0.00,0.25,10,7.00,0.00,0.50,0.04,0.01,0,0.06498694173571576,0.125,0.022727272727272728,0.038461538461538464,0.07494343891402715,0.04490950226244344,0.19469026548672566,0.05115897176782668,4.05,,,0
00-0032241,Todd Gurley,21,1,10,73,227,2015,2016,0.81,26,7.23,0.00,-0.62,7.77,0.31,229,4.83,0.04,0.20,0.07,-0.01,0.16185897435897437,0.09934733587925076,0,0.08333333333333333,0.0761904761904762,0.04172214824678207,0.06675543719485132,0.5,0.2488595925580951,16.03,12.39,-0.23,0
00-0032241,Todd Gurley,22,1,10,73,227,2016,2017,0.74,58,5.64,0.00,1.00,6.00,0.26,278,3.18,0.02,0.17,0.11,0.01,0.21428571428571427,0.17418955262082217,0,0.09933774834437085,0.09090909090909091,0.049351041352248715,0.07896166616359795,0.6100746268656716,0.1907566745587188,12.39,23.96,0.93,1
00-0032241,Todd Gurley,23,1,10,73,227,2017,2018,0.74,87,9.06,0.07,0.94,8.79,0.37,279,4.68,0.05,0.24,0.18,0.02,0.37536800785083413,0.2868731044311773,0.21428571428571427,0.1797752808988764,0.18446601941747573,0.2093743049892505,0.20642745941137225,1.628099173553719,0.27562452360749573,23.96,21.89,-0.09,1
00-0032241,Todd Gurley,24,1,10,73,227,2018,2019,0.73,81,7.16,0.05,0.62,7.25,0.32,256,4.89,0.07,0.27,0.16,0.01,0.29706477732793524,0.24486087758312086,0.14814814814814814,0.12264150943396226,0.12552301255230125,0.14164164164164164,0.13773773773773773,1.1262135922330097,0.2504745621238843,21.89,14.63,-0.33,0
00-0032241,Todd Gurley,25,1,10,73,227,2019,2020,0.63,49,4.22,0.04,0.71,4.00,0.16,223,3.84,0.05,0.23,0.08,0.01,0.08824853669518234,0.1268279118192171,0.09090909090909091,0.03619909502262444,0.0411522633744856,0.06799865349201006,0.05425239104176155,0.3404605263157895,0.15009509215045083,14.63,10.88,-0.26,0
00-0032241,Todd Gurley,26,1,10,73,227,2020,,0.71,35,4.69,0.00,1.46,3.51,0.20,195,3.48,0.05,0.23,0.06,0.01,0.07966321243523317,0.09698631963205338,0,0.030434782608695653,0.027450980392156862,0.018489289740698984,0.029582863585118375,0.27843803056027167,0.11336482356210058,10.88,,,0
00-0032257,Duke Johnson,22,3,13,69,210,2015,2016,0.82,74,7.22,0.03,1.23,6.59,0.31,104,3.64,0.00,0.18,0.12,0.02,0.24948875255623723,0.19721160623899564,0.1,0.11979166666666667,0.1179245283018868,0.11424446583253128,0.12279114533205006,0.8768472906403941,0.1268001296556408,10.27,9.01,-0.12,0
00-0032257,Duke Johnson,23,3,13,69,210,2016,2017,0.72,74,6.95,0.00,1.96,5.76,0.32,73,4.90,0.01,0.23,0.13,0.03,0.2514757969303424,0.2196748627086632,0,0.13259668508287292,0.12244897959183673,0.06959111833197942,0.11134578933116708,0.9065255731922398,0.11875936815404128,9.01,14.41,0.60,1
00-0032257,Duke Johnson,24,3,13,69,210,2017,2018,0.80,93,7.45,0.03,2.14,6.82,0.33,82,4.24,0.05,0.32,0.16,0.04,0.36374067699368906,0.27371755780560336,0.2,0.19745222929936307,0.19767441860465115,0.19796437659033078,0.19674300254452928,1.2073170731707317,0.1931913676268126,14.41,8.80,-0.39,0
